,address,balance,publicKey,username,delegate
283,17544330370515019029S,11229814733,4a11f50b847d2f75bbb95f97da3b0ce4542588919e6ce5250ee26475bd6151b9,trnp,2675385658327038858S
284,14459847580135147575S,11400000000,6d30be8de7c0162d4ffa978524c7a50cf9f554afcfc96883ecb984c823df0103,ron,2675385658327038858S
285,1048643971821703875S,11501643521,47a857070f8859b1fc4e80b7140866a6ba863cb246b7551f80caa1e2603299a1,yondz,2675385658327038858S
286,8642612272713533685S,11711691189,20bef0f43dee2291391c83d100fb77b886aa762e18e96c85663c754e96de5cbe,worldcoinpool,2675385658327038858S
287,9097541256874379056S,11934243379,17eb7e4d68284a91991e2478dd9a29ce0086020a6af66546a7dcc5926089a712,,2675385658327038858S
288,13821742652466895801S,12139973167,9842c539be7213d03b7b52ad9e1a3c913cfef206a4f975a03606c59891007adc,shiftspider,2675385658327038858S
289,672358531766875431S,12642759952,15c36728940ec6ca21471d851b30cf27a35e62bd3d7f0e94a4dc94ee1d6eabd7,,2675385658327038858S
290,14889278221670389848S,12687002701,2122be74d5d5c8b2da3268a4a9cece10bebfbffe44303f7a0429f83a7fa85bc2,shiftcow,2675385658327038858S
291,17355564170321453343S,12899000000,0118783c7618fbdbcd7ac34e26c746f09983b1d2645d9bd2f4d994235978d5aa,,2675385658327038858S
292,4708780514578907481S,14021571484,570ce6a70fae6c936ca12fb953c380a9bf2a0a62b4029bd8652f1c6bce1a6dcd,,2675385658327038858S
293,15513644341121285813S,16367275799,61df5874c1fcab8af248c268d6eb02cec9654ddf81761b0f46f8751127c56da6,,2675385658327038858S
294,12586116321731091673S,16900296967,03ac0551aeea935faa3d402529f875b714901c6ffb887c441e950078feea0ddc,neuthor,2675385658327038858S
295,9724660561075926431S,18801102162,36f21e7a754d32d53c97321bbf5edcda4a042a49c040176cf235b0484aed4945,,2675385658327038858S
296,16600354231848955663S,19683197230,94fb4d91ae827d8f39cedf1ce35ec9d80f246890694e8ef8598852daa86c44d0,,2675385658327038858S
297,10384570824096184799S,19698000000,c7175d1c62c54cab75633608568aa6989102e886a08ba490be64caf5c2607747,,2675385658327038858S
298,17276465326165886465S,20921334893,da99edfe7505b8ac75385b0d10876a8fda0a82e3f9a06da6d7656f4e9ad42334,,2675385658327038858S
299,7934848949412377994S,20950000000,53c8c153b5765062b37e838e7820615b49210a01112050ff9699d908c40560af,,2675385658327038858S
300,13651129144491004048S,22304429006,a0434a01e1b2a3ed388752af5d60e5344086c94978407ab85bdb56122239f4c1,shiftraider,2675385658327038858S
301,14951495843089605263S,24129448019,36cf3ebcdcdb57105919dd904a1c8617fcafdf7f36f6d1f10b85cc8d27a0ea40,,2675385658327038858S
302,2628113835314385086S,25123418595,2d62f8172db56b8e87f535634501056cdf497ad7369628c78a4cb6c5833f92a2,forumfinancejv,2675385658327038858S
303,4895669772553333916S,25917131770,6428bce901a1558ea4f7640ccd14949bf9acd3b07a44c28df7a993dccf3e2939,guinew,2675385658327038858S
304,7381627403070452870S,26008805620,008ada11a6377f8435fd9b0542fad5cd313a5398306b67b7b48bf9fa1aed8703,,2675385658327038858S
305,8758630224752443314S,26274395572,97a9a5f372a7f0339643b06abae5977ee85943d25853bb8d2edd94ddacdb8198,shiftraiderwallet,2675385658327038858S
306,17682170660955069778S,27541519675,c6cf1472498b00df62222355e19aafe727a387784ecb1495cfe869b5493e259d,,2675385658327038858S
307,15793846950106020990S,28038250015,587e63639bf8a57d0bdfe030c5a92586c66fdaaf32da24363dd0fef92d24f9db,,2675385658327038858S
308,897249332858765738S,28266097292,3d44ef81151bc9af1fc7503ba7628bc01ce93405b1b46be43237dda56d47c521,,2675385658327038858S
309,13041867435588966236S,28827894835,a37df6f7941629fd570e5ca8c6d73ca472582b5299a7c365c894bb141e95f1ee,ryanvdn2,2675385658327038858S
310,3518261553903478836S,29906000000,5be621f26a5a62d80af51f44720982149a5dc92b4bd0905448339e4869c999b9,,2675385658327038858S
311,10988796067841284361S,33818424328,66294964ba6b2f046998c0ca390019161ff3afe2a9adf1d6c80758037cded689,ebola,2675385658327038858S
312,4459269028626912056S,38039043584,ee5fc37fb488ff046cdaa4d9b3f48bb832d3947b44b402a52c2450e36db31132,wariner2,2675385658327038858S
313,180371882299437691S,38253373972,7daa83e185742935a6bdd8a919b34d16a366a9e7c2e5e71479e809f8f3d0bb1b,,2675385658327038858S
314,4556063719854360813S,41512205978,58e1340dadd72a14a292dd6978102827674788042b0f6fd43e75bea009dc68b4,seatrips2,2675385658327038858S
315,4018348727554152590S,43004905814,73b9a43597fc944a58c2e900478e0e83e7534b392e47be557914c9d1f28cc5ee,ampsicora_voting,2675385658327038858S
316,11698019401148428133S,44264621267,7b19e816aa9572dde43a72095b2086d0aca8219d8e26de2338dc6cc756833ab2,,2675385658327038858S
317,7204804685190637646S,45178605817,86d80164e64ab7a5d117bc0631e344793cd9997cd202737c0fc89a0902d66183,goldeneye,2675385658327038858S
318,14737181497474236490S,45755225103,11fd8f6db8ffa31c6197b70e2eab5730932cb17060482e8e0d528dd7b1a90566,,2675385658327038858S
319,10889429363512837339S,49579441296,8431c81651ca57222b2453a630904f846b4bd4bd7b4a602f468a2a611a23f49e,,2675385658327038858S
320,611529552588721471S,50193259689,22ae0e82fa202779001d9861cf7eb24c7053d25edc5455453333644dac2b3c44,,2675385658327038858S
321,7876956936945693367S,50320137601,30f34b1f3c13820698e65b60573d10b57d600f9468616e7401ea11df11afb80c,sio34,2675385658327038858S
322,9325998378347643411S,50590000000,834ce455b8996b0711048453cdbe9cc1f0c687bd06a16346fff1a2122a38e0c2,,2675385658327038858S
323,6629046512399343440S,51577703268,25e432b605d9266d4112616d84babbb9b0b8fa11a320b52b0e3adf521bb4e881,mg_pool,2675385658327038858S
324,14922170555993722494S,51619225033,fcb0cff74d816466993916a70bf4deaf027c061ca91dfe68e8aedf316e71c182,wariner3,2675385658327038858S
325,18122207184714446037S,52215948865,1adb7ae5513571e912fbea2626902343cf089c49c172f51f2e8841e2e2c7a81f,kicken,2675385658327038858S
326,13557770842015532053S,52708396271,0fb1f2b6f7eda86cc8a7b9902d513debf46f9d7b9c6f4aa9286f9c7c2be9696b,,2675385658327038858S
327,2676281957185817911S,54698000000,72b933774a896e4caeac71217453bf1c2713b0fb8ec16a3c28b6ab1d8d2bb39f,,2675385658327038858S
328,4472665823887844743S,54900000000,22aef826592c297cdbaf052e9e312eb6a77337fceeb2d01b276a5f6ba0da0104,,2675385658327038858S
329,1831917551502876387S,55651103968,38f8879dceba59b321b7b5fcd3b34f6db71023695e80d84d9a3fb32941720ecd,,2675385658327038858S
330,9936082237517901919S,55912377914,9b1acff956fc9bbb3ca2e79ae4adce79f4eb2673ed4e3722ea96bc4be6250cec,gregoro,2675385658327038858S
331,17560208605739704239S,56530787654,b96c2be63ee82c3ccd6cc4e70840d17e2ba76b662ae49ebcee20c379a0f6f457,,2675385658327038858S
332,10277200025943910098S,58910246286,1d5fd94b24a6e878e89b1ab7ecffb3274822d41415236b73361b4b069c644e19,,2675385658327038858S
333,17004980394951475465S,61001007498,93f9f076c4da59ec936c3aae54bd639bbd50c5b7712a2f9b7d29d8e32e61b3f3,,2675385658327038858S
334,5361437351188902449S,62171101084,893a0ea79b959068018f12d367b7fbdcf82785e40301612bd6a3798341a7e466,,2675385658327038858S
335,8669078445048214261S,65018839311,c4a1669326ba992770b8b0b3687ed8506bf94a2d823ce2ca7aa64b69703f60e4,shiftminer,2675385658327038858S
336,16442601914030040568S,67997412462,0fa81b9628c77bc9c22aa68b586a859161688b59ce9a91a9e82c6f5e6430bf9e,kiashaan,2675385658327038858S
337,7970982857025266480S,68793509683,f432d73fdfbc9ec35bf80946ddbf18e23f7cd35463463849b9424458194ed94e,jan,2675385658327038858S
338,5158610555425958649S,69792256395,2299b82065a51e2b0adfb4569e5c9bced28c51be4162dc43020230bcb5be9d4f,,2675385658327038858S
339,1202102259685170158S,69944993792,32842c6e6fa4a960edb0cce49682a99338ac83d0b7f81beeaef1fa50024dc6a8,samuel_paulsun,2675385658327038858S
340,7368589976215340556S,69990595509,0a26debce685952d71881a19418548f16b3839835548e92a67c0e5d6cb287e38,,2675385658327038858S
341,585710018947350625S,71710561050,100a6c8045f66e44498fd6edd7acb058aedd555f49345c5c78a46765f10691a2,,2675385658327038858S
342,199953652859705005S,71899000000,a2e7d5288b6d4c56dec9516033db5d2e868b1b9137eb76da22cfd1caed2900ec,,2675385658327038858S
343,5167961601919556070S,71963586792,db0500867f66d0372b836e1ae82c7de544635a881d70960b053f8a77c87bd34d,,2675385658327038858S
344,8530534403643729860S,73296620550,97f8d80f294643037557117a889a7e5b86ad5320b840349e77911a6486216553,,2675385658327038858S
345,10081902015952134556S,76235144515,5d03f2ab82a4f75fd0af0eeb7f268ae0e7e453848289ea52dcee83e9fc918af7,,2675385658327038858S
346,14864497322159318539S,80186883590,9f7f016f2827b8a3150d452da459ee82c3ed259561447df7c85bfc94edff16c3,willywiz,2675385658327038858S
347,8337344809740302256S,81788852959,c5ac4c5b7c998e11c9e1670b97181b5ee27644a6206b1c59f9ecdfe8b2914310,,2675385658327038858S
348,12573285556006580003S,81980074378,3bf48f232c08a555357ad0c1cc9fcc93deeaa701b8379c983cd9389503a50d2d,stefanoproxy_pool,2675385658327038858S
349,5627592231238953936S,86554049816,608770dc95529e672fc60b9b93560ce655d2ee8bc8837d6e4711e097d4d1c4b2,,2675385658327038858S
350,15076212223081702255S,87141115799,664d6d77918f025380c66e615b171f1dd59f30f819252706afc7a613117700c7,,2675385658327038858S
351,4209792614848044020S,87611898847,5e9a357664775246bb1af4f523c14033d8b2254db0b518a2a10b6b7ab34578de,,2675385658327038858S
352,13905108859134059216S,88634317956,8db5da69cf84fec23946e2c472dbf38aa87fe0bec7a947848f99c5a767705be1,,2675385658327038858S
353,13231177725519229649S,89533829974,50cfe91bf10acef5548ba71e2cdf18d3afefdc2e18c4cd9287f3c539159740dc,,2675385658327038858S
354,10856301809812467456S,92720934109,03afc8847746b5c464f9249f663bf75dd012f63d629d398f7949c1e7f6318ceb,heisenberg1995,2675385658327038858S
355,8834964563886874405S,93638302708,349c0105242b49e37763d831e9eec99361a6a5f3ddba0e9a28f3fb69ed70baab,scofield,2675385658327038858S
356,12258930505762169260S,94597000000,b6d569c8af423d58d69e54b69fa3a69e970f7d854e922050247788c68e800201,,2675385658327038858S
357,16003135105010691030S,96756499609,283b699f6c4b6134cef72ed4d7eeac18d1fd86f5e8bce23b86fb711a5b0e6308,,2675385658327038858S
358,13872856483260971032S,99899000000,14ca36aa29cbc3faf7d5dfb8171a009bad5b6a50c58c31e94480e568115c2533,,2675385658327038858S
359,13779940845675035190S,100250167107,16b1841fb55e1948fcdfc8c7f5fba09dab3907dafff06c704a4ae159ee1aa008,,2675385658327038858S
360,16229192905852950481S,100445648994,5ab1aabaf35e1e3719b9e81267963ad1755745d9a97feba2a121902558d52045,,2675385658327038858S
361,9249716201172618748S,101932185564,cacdc7dbf75cdcd78838bbdb64adb6fbf41db28f54065ba731c501aa9758a3c6,,2675385658327038858S
362,6902326645461217672S,102066410066,5a4087df79016918d76acea9ec495d8296c3acf9dba05bae49555657756b2ef5,ottobene,2675385658327038858S
363,3903790143144006470S,102769560206,05e1b05eba893afde1ca28bcf9bd2f638421388efb08929e87b8c5a47660e071,starlord,2675385658327038858S
364,2672282838209962781S,103451506539,51566c1582c48e1aed5b30d2fec3f783e9ba152e6048c6a19cfd9df64647a811,tharude,2675385658327038858S
365,16555345764431579083S,107321773891,feda56ddf08c9a558b475d1b5063148b6e6d112622afdfb59a808e5dda71865c,kiashaan_amz,2675385658327038858S
366,9634224011492639382S,108405191802,92d384164afdf90ff80d310db250772c61e3f54e6409a73342e1995a6bf36ff3,,2675385658327038858S
367,16487730005643945596S,119214964790,a655b50d491a884ad06f26e99a04b6e90d91af92f570a4dd19a87e07bb53c7e8,,2675385658327038858S
368,10670043040140701066S,120001852227,8c4019df1dd7c01456403ee7914d9ccd63d5a7cd971f11999632b2ac66a8fbc5,,2675385658327038858S
369,16250216837775537554S,125580067613,45cfe796a6cee7d3c217331466327a1a82a7bf4712fc66a92e36dcdea8f7b707,,2675385658327038858S
370,4979518200231713881S,125973799576,80cafe3ad162162cc787c09ec30ccdcacb2299ade984dec25ed03ee7b3390e15,odubinkin,2675385658327038858S
371,8007659058505211650S,126871949219,a8f16198ae4d3b37469d922b137e91372c960f25ac5f03aad7174c0fd5835925,,2675385658327038858S
372,1766834102751714593S,131305457209,fbc5e349f6957faeaf3370d14c25bcfd643c80f75789f718c496b1c90df28282,,2675385658327038858S
373,14108592501741588895S,134429432092,09f00906dcfd39a8d4c898bd0c4eabe43bb256d708cbdeaabed271529eb62d4d,timboslice,2675385658327038858S
374,11928538336447495247S,135283985639,63355ed06aa42db12a8a64019bc3dfadbf8e5144c388aa83ec3faa9f2b171a70,,2675385658327038858S
375,2970564630072021997S,136000555404,00f02927696239abeff32ffa45536b106b5a10af5a71181ca471fbd9af561cba,ondin,2675385658327038858S
376,3388036311665030157S,140011672355,b49e49068d04b95952b277bd208ea0d3cb110b2d61ddea43a444402eb2b01667,peanhoy,2675385658327038858S
377,11218049026330419435S,141645653594,3c22550f47e40e4ed961a06a5b91ec84a45d7693b86a1d8dba9bf53961428155,samuray2,2675385658327038858S
378,9430359601998205801S,147558621826,dfcdc2fd292a0e11c1565714ef1cbbfd9d3f5b3ba3a022647a08c00142e669cc,axente,2675385658327038858S
379,5861930039271542449S,154431682013,62cc380a88da08fee6f6d6cfa6e5f7a2996f90225f9d0f0170936430db9be7dd,vipertkd,2675385658327038858S
380,14647362440482351075S,156738416238,b6ee25ae2c409a04974f892e85cf1a6258af576fee10fe904f3c54d0df046e0f,,2675385658327038858S
381,2211651918230791127S,157110179712,34eac26cfb47618f2994c72bd27101ae24e9e829b3602b3426c596f905c37ebd,moolymagic,2675385658327038858S
382,16931220871332044490S,157773294386,bf3c6326b7c97592b713349d0f26c8ce4560bf6e8cb81594c81af4d426e1575a,oakey22,2675385658327038858S
383,7523849175354609064S,165904050514,2b7c97869b287a83eb1c393c09139d691d17457abcad3dd0fae95aefff69bfb6,epicthought,2675385658327038858S
384,175001821498162446S,168659049829,e0fe3d4904f38a267f06b4725c10f6779b9814aceec168152a1dda7e19748381,dotnet70,2675385658327038858S
385,1053746543974116753S,181838668766,fd3ea7a8f8f664449253dde17ae94187f9e5b60a6bea893bcb7a018f5394bfb5,,2675385658327038858S
386,16623466328659000927S,184169856693,370196c7b7c30d4fc54b6ff90c63656d754c2be1ddfbc7e50164c0350989e6c8,bawga,2675385658327038858S
387,7008365380549511087S,186358263506,b0845f053d31d7ef38cf4364687ba07321c9ca4c5cb2f9bacb6b36a5639d7f57,shiftcosmos,2675385658327038858S
388,6471700617421342543S,189806625125,eeb06707e81c9d2162b1c5dc79c2905eaa6936b601f4f6bbb65460c2fa093a5a,,2675385658327038858S
389,17220590265667401999S,191501675547,47a9d4ea3f34f7a2bf23eda9612afbdb3cdfa35e6b65852bb53c11fdf5e114fc,,2675385658327038858S
390,16560014039590311078S,193182475975,c2616fbd1db47ae3dd8d27fea140cdcedd411e8e18fd42d5da2b2b5812d7b055,,2675385658327038858S
391,626614796986954461S,193870384775,e497484af91e737acd95479f4ee86bc2fe2548919b02cfa7d930c112d2f385bd,,2675385658327038858S
392,1221059418014256130S,195471697661,e01b662ada42ade0959f48fadb63ec11d49ac979deccb00ee4bd41058a118fc2,mavnezz,2675385658327038858S
393,12382181999476449415S,199417540213,3c3ab3441ee510e99e057dc0859d948c2ae078d803393737f3a45c053690a3a4,hongkie,2675385658327038858S
394,9272524151524082292S,199558206692,4cd73c512002b847bebb202b93fedf557debc6bd62c64ae958196546bb945268,,2675385658327038858S
395,8316299098303046931S,200464985327,b464419bc6aeb593a976e73dbf70c7c10912a827a049a155ca762ac3cf36d177,,2675385658327038858S
396,17895615853697666583S,203971872244,39e6839fea57c4195a3e5303ebcb3d6f44fb8dbc23df25c7dc37da7c3fba817f,swimming_pool,2675385658327038858S
397,11072484015778519140S,205617619912,92772f7b1b14d97a1f114746cb559a9051357f1d00a79677a73196b1a95cc0b5,,2675385658327038858S
398,15411264051019796157S,206601981202,2ffcac1508dc5e880ff9d007bdab30999155c6a49e12229d38f76ebed5fc121c,rexy,2675385658327038858S
399,3997937942595035147S,208522556732,ffd7c7e1d5055a07ece0590b99b52304c9371e5220f4d762503546c43b3ab407,,2675385658327038858S
400,8525315784887144362S,211311891536,87324d8b980894e4c09280ba81655e25769d1f8244780b0109ffff6d748e2bc6,,2675385658327038858S
401,16159457535471071047S,215118038454,f77fcfba91b9e3fd2ded5a26519d686e6c8167a01492feae6db8b8ce69d24f13,vekexasia,2675385658327038858S
402,17587726261516814611S,215807349665,bff16f6e53aa136160de1e28a032624dc9f7ad13528ba03fe442dd12fbc872c4,,2675385658327038858S
403,13114668344160664662S,223916079952,6c51ae15a00d5845f290565cddbd4169846df03721a0ab70a30702a60fa6f98f,,2675385658327038858S
404,6405030413926155365S,223996195290,0390cee8bbcb2d3fe4efd6ebda71c265b89da7060c27caafa8bb1483019ccb4d,,2675385658327038858S
405,8377065513929358759S,224864595000,9b23cce3c229693627e019e868ffa49f88fc3b6f907860663cec1c33742f09ea,,2675385658327038858S
406,17586119063288853731S,224912103994,c50f6ee099a52702f31972aa17ce847e0087527ae11763362f56d6f68ab06c19,,2675385658327038858S
407,15506378572793905572S,226719897737,115e33f2731a8b7c944ba79740fb96d56683400dd347a997c02442c37d464347,swminer90,2675385658327038858S
408,12504801599891100026S,228006773037,e54dc80c2ffbbc956c45a1944e59611d76298e9369bee9d6469269ae8a859dda,,2675385658327038858S
409,5501254902873246658S,233242701945,120acb640c7a6ddb6953e0ebdb69b4ddbdada7759f070c753a6deaf55365bb20,,2675385658327038858S
410,16391665018776323496S,241088600297,e8420b9cc3ce9b3b0734b270e43b8716dcf530e72171f1e965584bf95cbc4501,,2675385658327038858S
411,5347712610992327283S,241242411941,7ac4dfa4e3313a59f629229bb10d9479ee559352944a8dc2fc07170ab331fd7b,forumfinance_voting,2675385658327038858S
412,15133100411994811836S,249680141226,38c03d0486a93630da7b20c8f90fab5b2fb76b43c4bca0a975d99fa9d2036f07,,2675385658327038858S
413,11523444743106892567S,254306805449,93a2319a58116a30d86d31ec803817e0de93a8475c22dadb9625469332688644,cc001,2675385658327038858S
414,2766800214104853203S,264310575694,bbfc85df28189785e2676bbc2dc621919621d9ba36c61f5a16cfa09591c156e8,,2675385658327038858S
415,7938942713579521733S,266530724824,23967f1bf7decf39ff83f200ab8e970c8f03af45c0e7a05ced38781d38f4f967,deadpool,2675385658327038858S
416,17084854920866971397S,268631808377,0111c9082cff5c5c04c28572de821bbcb24b7290d713b9d85f948c88815ad114,,2675385658327038858S
417,6302791423372690375S,277337199772,0d14d8c439af8eb11002fd46b6ce0d671189e7956b728ea5ab7346ead3e9ba35,reinstein,2675385658327038858S
418,8504777334366111422S,280731360298,32b5f9cff4699fe900d5d64898465bfe40b98f463a5e40cbf06162a2e01f93e0,gatekeeper_vote,2675385658327038858S
419,10875588155756370110S,283743047132,9c35e665d44659b43fe34c4dfa683e8b5a650798367b314505ef347cdf0721bd,,2675385658327038858S
420,6067937206682386488S,289147495117,cebb1d7adbfcd2e64de3ab1dc53a154d510b81b50fce3d27054d4d734fb3df7f,jamiec79_voting,2675385658327038858S
421,9812743893179041254S,290999849113,3f338974fedc4ca718657e23efb1758e38f9aa55b855704e5d1a8ec8fcb1fd21,,2675385658327038858S
422,11270228688648829341S,301851497707,d669ca4512e7b2d59ff93addd3dbf923c7a8bccd1262a88ff43f622611eaa054,iloveshift_voting,2675385658327038858S
423,16728883373258802077S,304823138809,3ef0eb23c6e3fae88cd9e50a256f3e808de3d52730b7b48b2db7ca441f185fe7,,2675385658327038858S
424,18343770936222905914S,321790585981,8e9eee2033654dc01f4a04b5408a99d82088516dbfc2cca978643a7da1189adb,,2675385658327038858S
425,8909782982051000850S,330098152803,ae5a40019796bb2b24942055bcbd3f3114836257d8334ab93046c8c24d1e3b28,redpool,2675385658327038858S
426,17153604380219115377S,333560116876,44ef8970841810b6f98671f64cd78b1b5a70bc40a7c9ed281826cbae69385412,craig,2675385658327038858S
427,4247122096922201705S,336788144651,2c794cc2a0fa84017dbb189fa70358fb31e22786d4b08b0bc661b8b3a346c0fa,,2675385658327038858S
428,13236510448065713857S,341558243601,33ca02461b3948a66eacfc2098c81cb7194227a3d5b813b896fd42c883718319,,2675385658327038858S
429,18002132343011285189S,343768740905,7c51b9c653098ad4bd910288559d4c09bde1a6cce05ee251eb9f8eb46f1f0612,,2675385658327038858S
430,4542133190361136128S,356933353129,cacbd3a1b30b1542c03db692b19ddc23eac052f15a7ef78cb470331cc79b33ce,,2675385658327038858S
431,15999348859093551866S,360079345712,bc22b512902f720d3620d9b91248441e21c296462bd872d12fc7d57af594ee13,shozay_pool,2675385658327038858S
432,3968637628733115688S,369443898995,814c76c58b21e41717dacd280baf00369d8264116c92052a656053e3aef20d10,wariner,2675385658327038858S
433,2358067426585635922S,394451904672,5347a1d5f0ff2ef13c5b74480f4cd67f2ae9a1d81e62881565f782a73e9b644e,,2675385658327038858S
434,5957569542296945204S,398140909352,988c57bfd5d50721e38fe9cb17349c698ba4089130fbdc148d70ad0c8502f35f,testa_nera,2675385658327038858S
435,11111918864714937815S,402516502103,fe8784abd1baeb0d74c74dfb83df3ac8fa12e875efc19f6709bfc46c7df50de6,,2675385658327038858S
436,14706861753024051671S,404284633999,c167e0d44fc4aaf68a483b7abfc4cf343512ce9478aa834cf5064b330be9d5a9,,2675385658327038858S
437,17356592023969741130S,406044846799,fbe99bf0763ebf62b51d250721cd4eee97f05c77f12bbea2fd5b9b4f81e9f832,,2675385658327038858S
